TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,RATES,Demand Network Transfer Charge Rate,Demand Network Transfer Charge Rate,1.9959,Euro/MWh,N,,,,D,Demand Transmission Service,17112883,2,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,RATES,Demand System Services Charge Rate,Demand System Services Charge Rate,2.3301,Euro/MWh,N,,,,D,Demand Transmission Service,17112886,3,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,RATES,Demand Side Management Charge Rate,Demand Side Management Charge Rate,0.2061,Euro/MWh,N,,,,D,Demand Transmission Service,17112888,4,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,RATES,VAT Rate,VAT Rate,0.215,,N,,,,D,Demand Transmission Service,17112891,5,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(a) Demand Network Capacity Charge,(a) Demand Network Capacity Charge,165,Euro,N,,165,165,E,Demand Transmission Service,17112878,1,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(b) Demand Network Transfer Charge,(b) Demand Network Transfer Charge,94.46,Euro,N,,94.46,94.46,E,Demand Transmission Service,17112881,2,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(c) Demand System Services Charge,(c) Demand System Services Charge,110.28,Euro,N,,110.28,110.28,E,Demand Transmission Service,17112884,3,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(d) Demand Side Management Charge,(d) Demand Side Management Charge,7.85,Euro,N,,7.85,7.85,E,Demand Transmission Service,17112887,4,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,VAT Charge,,,,N,81.18,81.18,,E,Demand Transmission Service,17112889,5,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,16383,,DTS-D2,T200710134,RHU GLEN COUNTRY CLUB LTD.,0,,,,10012858221,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGING PARAMETERS,Demand Day Energy Transfer *,Demand Day Energy Transfer *,22.075048,MWh,N,,,,A,Demand Transmission Service,17123853,1,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
